text	label
マフラーなくしたーーーーー 誰か知ってる人いるかなー。	4
可愛くない	2
早く寝たい	2
ん？あれ？？絵文字増えた？？？こんなのあったっけ？	2
よっしぃおはよ(｀_´)ゞつうかほんまはいらんから困ってるRT @yossy4446: メンションが今日 @に一切入らん！TL辿るしかないんか？見逃してたらすんまそん(*´･人･*)	5
寒い、一気に冬突入かぁ	5
たける殿ぉ~~~	4
@hanuru_sora ソラさんこんにちは(^^)そっちはかなりの雪やね(^^;;うち関東のバイクのおじさんの話聞いて怖くなったけど、仕事バイクでないと遠いからしゃあないわかなりのろのろ運転で頑張ってますソラさん風邪ひいてませんか？今日もファイティーンよろしくです	1
@treating2u おはようございます	0
かわいいですね。 自分の娘で再生されます	0
夢にソンモさん出てきた	1
これ以上ブスはいややぁ笑笑笑 朝イチで渡すわ！！！	2
きみのきゅーとなフェイスが見れて嬉しいぞよ	2
武道館みてへんのやけど	3
風音ちゃん、おはよ～ ふと、見上げればナナカマドの赤が ぼんぼん生っている～  そうそう、今日の午後から！台風  GLAY～明日と明後日なんだよね( ω-、) 心配だよ	4
リーガルハイ始まった！このドラマ面白い	0
でも、イカは疲れたという	4
“@yuu19ko: あッ!!ぁる意味..ねw ホントだょ-( ；´Д｀)ァタシと遊んで- 侑子ちゃんの11月の勤務出たら出来る限り合わせるから!!(=´∀｀)人(´∀｀=)	1
年中金欠やのにきっつ！ 頑張ろう貯金っ♡	2
うぇ無理	2
今日はプレゼンアドバイザー  アウディー乗ってる女性 熱い  でもTSはもっと、熱い	0
新入生歓迎会ってどんなん なんだろー(｡´・_・｀) 参加するけど不安～	4
@midorimaruo うああああ！近くにいたのにぃ・・ショボン	1
@suzoo422 えっ… なるほど…笑 (   ´~`  )っ【ティッシュ】	4
おはよー初めまして、よろしく今日も、一日、ポジティブに、楽しく過ごしましょうHAPPY http://7gogo.jp/lp/9seerkrT1DoWkVIvojdMdG== … #755アプリ	0
@hana_kona   だけ？？？	5
@yurichan_bisko  中1の女の子の生脚とかあなたのアイコンのほうがよっぽどけしからん	3
おだんご氏、早く幼稚園に行きたくて、通園リュックを持ってきて上靴やお便り帳を詰め直したり…。早く幼稚園でお友達と遊びたいね	1
やっぱりね～だと思ってた	2
@waaai777 遠いよね！ でも行ってみたいところ すげーな 見てみたい  ぜひ ウユニ塩湖でシャボン玉飛ばしてや 	0
おはようございます！  TIF出場おめでとうございます	0
なおさんおはようございます いやいやなおさんのお心遣いに、とても感銘を受けました パンとても美味しかったです パックも出張の多い僕にはありがたいお土産です それと家の母は下北半島の東通村の生まれなんですよ 青森ネタでも宜しくお願いします	0
腐った世の中だぁ  これが世界の現実、ワールド スタンダード。ねっ！ イチローさん、伊藤さん　 http://blog.goo.ne.jp/himika105/e/a34fbb7714c3d5a98218ffd8875bf736 …	3
ｵｴ	2
うんタメで！じゃあ、みいちゃんって呼ぶね(  ˊᵕˋ  )私同推しだけど大丈夫？？？	1
"ああぁあぁああ！！！！またやっちゃったぁぁーー(T∀T;;)な""ん""ごづびあ""ずー流しちゃったーヽ(；▽；)ノ悔しいからまたピアスあけよ"	3
寝坊した時に限って模試が一限とか 山手遅延しろ～	2
@Miiiicyaa これからはお風呂入るときは窓閉めろっ‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎‼︎ 盗撮怖いな いつから撮られてるかわからないとか余計怖いじゃん  やっとあやみちゃんに追いついた あ、年齢がね(￣▽￣)wwwww	4
@leena1030 そーやで。早く素直におめでとうゆって笑	3
弁当忘れた 昼ごはんどーしよ(;´д｀)ﾄﾎﾎ…	4
@himanaseinen おめでとうございます(*^o^*)就活生だったんですね笑	4
@K3CN1S @naruruuuuuu ほんまにやばなってきた動かないと  あたしを旅館に連れてって！笑 (ふと懐かしいフレーズ)	4
@AsiaPrince_JKS  おはようぐんちゃんଘ(੭´ ꒫`)੭̸* きょうはにほんにたいふうきてるよ。 たいふうがとおるところのうなぎちゃんはしんぱいだよきをつけてね！ ぐんちゃんきょうもえがおでがんばろうね pic.twitter.com/pFdtYIB6nL	1
もんげーーーー	2
おはようよう  今日から学校~ みんながんばろ~う	2
@kyosssss 競馬？やめときなきょうすけ！ てか新しいクラブどこ♡？	3
一番望んでなかった終わり方 こんなあっけない結末の約2年。   いろんなことあったよね  伝えることの大切さ 一生忘れないよ！  断られたらって 不安でいっぱいだったんだね それにも気付かずにね。。 pic.twitter.com/RAomWQN2Px	3
池袋BLACKホールでライブでした！！ どうもありがとう 新編成な今、たくさんの反省点と課題が残ったな。 オレも…まっだまだだよ 今日からまた、ビシッと締め直していきます pic.twitter.com/7WD6kL173g	3
はぁぁぁぁ！ 怠け者の菩薩… この昼下がりに静かなダイナマイト… ひなたぼっこしながら寝ろって…←言ってない https://twitter.com/himithu_ikimono/status/867968617345765380 …	2
@dastinhohuman 白すぐ汚くなるよー！！	5
かわいいんかい、、、	2
リュックちゃんと閉めとけばよかった	2
ここからー仲間にしていこーねRT @gucchimk_lion えちぜんさんフォローありがとうございました Cさん確信上がってました 一緒に成功したい！！ 明日もフォーユーの精神忘れずにいきやす！！	0
眠た〜い	5
そういう子たちはきっちり型にはめた方が良いですね♪ 見つかる事祈ってます	0
@darkstarsan ちょっと、パパ〜 何やってんの！？	3
@falilv0128 さのくんもちゃんとかっこよかったよ 既に楽しい｡･*･:≡(　ε:)	3
シンデレラ体重！  マイナス5キロ… pic.twitter.com/ha2RJMzs7t	3
ありがとうございます この一年も楽しく過ごします	0
とりあえずドームは全部応募しました笑	5
せっかく3連勤でここ最近いちばん数字低いのに4日も休んだら太る	3
せいばーさん 汗で前髪おかしかったーん これからそうなりがち～ ちょっとしたのになぁ 秘密〜たん	1
@yu_sisi18  よろしくです NHKホール私も行きます！ ファイナル楽しみましょーね！	0
@ERR81836797 今日、1、2年生登校日だよね	4
まじうちのラジオおかしくて 今日早起きしたのに大ちゃんのラジオ聞けなくて 流れたのが T.A.B.O.Oってどゆことですか  ふざけんなぁぁぁ！！	3
食べ放題行ったし体重ヤバイやろなっておもったら43.2で	4
@0925Jet さらぼー☆おはようもう１２月かぁー	0
わわわっ！カッコエエ うっとり〜	5
昨日雨でソフトボールができなくてバレーだけやるにはいかないからって保健だったの開始から５分たってから授業終わってももなにおこされるまで寝てたから起きたときはきそうになったよね	2
ひょえー！	4
@ayaxiahn 絶食中の森山中油のりすぎやなっ！タージンも普段見れんし入院してたら見れるかも～！や、ほんま元気で良かったしばらくは無理せんようにね！	1
@funky_m_babys ちょっと分かります crew。なかなか慣れないですね	1
どのたむゴリちやんも好きだなあ	2
明日はメガネを買っちゃうよ！かなり楽しみです。でも歯者さんの後です	1
しばらくはガンマ ありがと頑張る	2
@hn_mttk  あっぷにして見させんで 	3
今のラジコンって、アンテナ無くなったんやね https://twitter.com/Snapon_Tools/status/950424699569430528 …	5
綿引さん、いきなり謝る #ひよっこ	5
@erica5801 ハローズ変に高いのあるよねー(´-  ̯-`) りんごたっか！！！びっくり	5
長野代打サヨナラ満塁ホームラン 目指せ日本シリーズ	0
@nogizkaikutyan @noginogiMH  破綻確定ですねwwwwww 	5
@Honomiya617   フォロバしました よろしくどーぞ	0
イースター好きすぎて見たいもの多すぎてレギュラーショー見る時間がないミシカ見たいのに！！！	5
最近、涙もろさがハンパない バレー勝利！！ 試合直後の円陣で声かけあう姿…素敵！	1
@StarLordGotG6 百聞は一見にしかず。行ってみるべし！サプライズがあるかもよわたしも映画を見るのやらをセーブしてるわよ	1
雨音でTVの音が聞き取りにくい	5
ここまできたらオールだ	3
@kaetoma ほんとに同感です！ gleeから教わることたくさんありますよね	5
おはよーございます 朝から動きません pic.twitter.com/32ztDIpk5L	0
【でっ・K-1大賞2017】 ・MVP武尊部門…武尊  新生K-1の象徴である武尊さんは、その存在を守る盾として様々な責任を負っています  その立場は今年も変わらないと思いますが…新階級での勝敗は全く読めません  それでも信じずにはいられないのです。私は今年も、K-1の未来を武尊さんに賭けます pic.twitter.com/ibsxkT3eVE	3
@KTYM_KTK_R   まおにあいたいから 	3
@ymi_017 @mimiisyan なつかしー！♡へーんしん！したいよう	5
あっという間に終わってしまった もう少し、なが～く期待したけど でも、NHKだけしか、ニュースで取り上げてくれてないから、まあ、第一歩ということで。	4
@Hiro01130113  絶対それゆうと思った やっぱ優しくない	3
@Xx_Lucifer  しおんありがとう(*^◯^*) いきなり呼び捨てごめん これから仲良くしてくださいm(_ _)m！	5
@arasisuzu1201 ぐりーめんお誕生日？！おめでとう！！ 最近あんまり絡めてなくてさみしい そして若すぎる（；＿；）笑 楽しい一年すごしてね！	3
おはようfeeling bad trip	3
@katakori_TM  昔MTVでヒルトン姉妹がバイトしてみよう！みたいな企画番組やってまして、TKはそれ意識したのでは観てるこちら側としては消しゴム感満載本当正規の値段で買わなくてよかったでもてつや様の萌え度はハンパないっす寝起き萌え〜	5
@maayu0709 楽しみにしとくぞ	3
やっと今週終わったーー！ よく働きました！ 頑張ったー！ よっちゃんもいつもご飯作ってくれたり、ぶんたまのお世話etc、、ありがとう  手に書いたメモが消えないわw http://instagr.am/p/Un7NzqHZ1d/ 	1
おはようございますまた来年お待ちしてます大日本観戦楽しんだあとは今日からCS札幌ドームレリゴーで楽しみます	0
@saka775 さかきちゃん‥。ありがとうすまぷさん見たくてずっと安静にしてまちた（涙）そろそろお薬の番組が始まるでしゅね特にやばいのがつよちさんATARU〜中居さんどんな目線で見てたのかな（笑）気になる（笑）	1
ソフバの4s購入者対象の、なんとかキャンペーンで、ipad2頼んだけど、申し込み多くていつ入荷するか分かりませんって、今日入荷しました！って早くね！恐るべし、在庫数。	5
店内放送で48gと46gの曲聴きすぎて飽きたぞ	1
舐めて冷やしてあげるー	0
ほんと長かった… ありがとうございます！	2
ありがとうございます	0
はっ！！今日飲みだ。	4
とても、悲しきなっだが、プレゼンやらなきゃなら仕方ないですねっっ頑張って下さい部室にお土産置いときますからー！	4
魔王か村尾辺り買ってもらお	2
今、品川駅を出発した京急線下り電車の屋根に猫が乗っていた	4
@aiaia0122 買い物行けない	5
@tori_tyam とりちゃんお誕生日おめでとう！！！バレーのときはありがとうね １８歳楽しんでね！！	0
@tomo_jp 日本製は少ないね	5
昨日も1本口腔外科で抜いた そそ！全身麻酔やってー	4
@atmcsf フォロー外から失礼します！このひとしってます！ことばかんがえて欲しいですよね…	1
@sa_yuka 防災が心配になって、防災リュック買ったよo(>_<*)oいつ何があるか、わからないし。明日もゆかぽんに、おはようっていって、おはようって言われたいよ切なくなるね。	1
 Face Vomiting Emoji on Emojipedia 5.0 http://emojipedia.org/emojipedia/5.0/face-with-open-mouth-vomiting/ … いやこれ本気でかわいいでしょpic.twitter.com/D3JhvLwrr9	2
@0119_ryochan ぷん	3
*ﾟ  なんか 変なアカウント から  フォロー される 。  これ なおす方法 ないのかな ??   *ﾟ	1
@tugarist 日本のポリちゃんキライ	5
人を本気で泣かせられる歌ってすごい @kelly_clarkson @KeithUrban	1
@tegomelo_pink2 だね！！からも！私も最近まじやばいの	1
蜂蜜が欲しいけど、国産は少し高いなぁ。でも我が家は基本国産。この前、地元に売ってた蜂蜜を買えばよかった	1
俺のズキンやばい  ビルドレ型だから、ひっくりかえすだけでも積んでるのに、さらにフェアリーが4倍弱点だったらΣ（ﾟдﾟlll）	1
休み明け遅延するのいい加減やめて	2
@informationkumi そうだね僕も好きな人に会いたいなーって思うよ彼女もいないし寂しいなーって思うだから夜も寝られない pic.twitter.com/NklpwesB81	1
@kb149miku インフル？まぢ？ 早く治してねーー。お大事にみく〜	1
@ponpongd  会いたい〜あそぼ！素直やろ！笑	1
かっちゃん〜本当に最高なファン！！ありがとう	1
なんて事言うの！そんな子に育てた覚えはありません	3
うお、幸せ者だな！ママ16でぎっくり腰してからたまになる(笑)肩こり腰痛はもうお友達だわ	2
ナルチャジャジョーで良かったです パネだったら	4
お外めっちゃ寒い	4
@knt_3xx @o_misatooo  まぢかよ(´･_･`) ちょっと待ってー 今バイトちょっといろいろあって ややこしいから 代わってもらえたら言うわ	5
なかさとが眠りについている 間TEST頑張ってきま 300位はとれますように…	1
@hiromi89  おはようございます 今朝は本当に暖かいですね！  今年最後の１ヶ月、後半にはお楽しみもあるし頑張りましょうね〜	0
@rennagasenanik1 RTありがとうございます フォローさせていただきます よければフォロバよろしくお願いします 仲良くしてください	0
@inpini237 何回見ても（そんなには見れない）デレ顔だわ！でもオンマのシーンは泣けるわ・・・全くオンマの気持ちだったからね・・・でもきれいだねオンマ！	3
@prprmaple  うん！やばいっす！ ゴールデンウイーク以外で行けるとしたらどう言う時ですかね？夏休みとかですかね？？	5
@mmok_aloha @J_Ljube 実はムーミン速攻買いました… その間に娘達何処かへ行ってしまいマジで冷や汗かいたダメ母です	4
@Kykb69Ai ばーり忙しかった。めっちゃ疲れたもん	5
@ga_yuo そのあとホミサがいけんじゃねってなってヴァル入りしてたのにマチらなかった	3
あっちからこないー ( @toshiop_daice キャス http://cas.st/afd80d3  )	5
@dicek48 会社戻らなあかんから無理やな〜	5
今は一つ一つの現場が経験だし、ましてあの初状況では振り入れだけで彼女は手いっぱいだったはず受験、、、大丈夫ですよプラメSR削って時間を割いているみたいだし	4
めったら～♩“@tsugariano: めよ！wRT @mugainohito めべ？ RT @fuefukigakari: 活イカ!! http://photozou.jp/photo/show/1999745/104815985 …”	0
おはよ〜！ いいなあ、楽しんで〜	5
空気を読んだんですw ネイルチップとかも可愛くてとてもこだわりを感じる… やばいよね…ずっと仲良しでいれて良かったよこれからもよろしくね	4
過去のもしぴには全てお気に入りから見ることができます！ ぜひご覧になってくださいね	0
難波これから沖縄とかいいなみんな沖縄ツイートしてるし	3
もう嫌いだよ	3
くさ××あやか	3
喉痛い 何か飲むのが痛いんだけど、何故…	1
@aiko_hamaguchi お猿さんウキー なんか熱っぽいし、風吹いたらめっちゃ寒くてさぶイボが愛子ヘルプ（；＿；）	4
@konoha108 おはよーそうなんだー。じゃあこっちの方の食べ物なのかな?、僕はそればっか食べてたせいで背が伸びなかったです	5
通勤ラッシュ大丈夫かな、たさき	1
テッチャンも…やべぇ！！！ そして…ジュンブラはいつもこんな風になってたのね！！ pic.twitter.com/H7RoR1i8LQ	5
ワンピースのベルメールさんの名場面です  『人に褒められなくたって構わない！ いつでも笑ってられる強さを忘れないで… 生き抜けば必ず楽しいことが…… たくさん起こるから………！！！』 このとき私はアーロンを必ず倒すことを心に固く誓いました	3
アー写 夏恋ちゃんのだけ 前のやつやねんけど( •́  •̀) なんでなん?!	1
いっけなーい遅刻遅刻！ 僕、れたすさん千葉県に住む永遠の15歳！遅刻は初めてなの授業もやってる最中！しかも専門科目途中から行くのつらい〜！も〜、先生っ！一体私、どうなっちゃうの〜	3
@takupon0626  昨日おはたく言ってなかったごめん 打ち合わせふぁいと  良い１日になりますように…	1
@naridon0814 たくまーーーーーーー！！！！！あっ！間違えたなりだった(¯―¯٥)笑	5
DXのDVDを注文した昔のDVDが安く売っていたのでそちらも購入。 #wwe_jp	0
捨て垢みたいなIDの鍵垢でフォローされるのが1番困る	3
JR死亡だなーと他人事だっだけど私鉄もまぁまぁ死亡してる	2
おいおい、年に1度しかない桜まつりだぞ！ ううう〜〜〜	3
座って寝てたら、腕をスリスリしてきた。キモかった。おぇぇぇ〜	2
西宮いきたい… 三月からそこ住むからぁー いつでも西宮ガーデンいけるからぁー 何回でもE-girlsきてほしい(;_;) 会いたいよ…	1
@xxm_mbs  テスト前でもそれだけは絶対みるばい(*ﾟーﾟ)ミルキーボイスやなくてミルクティーボイスやった(笑)はやく聴きたい	1
おはヨーホー！  今日はカゼンジョイしたかったけど駄目そうなので行かないかも  雨風両方とか恨む〜〜 pic.twitter.com/OsktxtAMXE	1
@keitaaan  えっ！そうなんですか！ さすがヲタ やってる事がうちらと同じですね（≧∇≦）笑	5
@kishi_aino テレビ埼玉…見れません…	1
ゆめの変顔好きだよごめんね前髪ないよ	0
たっくんのデレ欲しいな〜〜www たっくんが笑わせてるつもりなくても わたし笑っちゃいそう笑	2
昨日はゲスト原稿終わりました！(๑و•̀ω•́)وでも自分の原稿はだめです( ˇωˇ )今日もしごと...うっ	4
なるほど…_φ(･_･ クラウドは閃技と奥義、ジタンはバーストのみです	0
あさ〜〜おはよ！ なんとかなってるww うそおおおおおつらっ、、 えっえっ！？ ほしいぃ…ʕʘ‿ʘʔ	4
雪すげー	4
@sukkororinn  おはよう*\(^o^)/* 私も、言ってみたい ご飯が多くて食べきれないよぉて。 少なめにしてみました… 今日のお弁当のご飯 良い一日を	1
めちゃプレミアついてそうけど彼にとっては水感覚、どんな名酒を飲んでも水なのである。うーん残念( ˘ω˘ )	5
@konohanooto1  おはようございます 今日もよろしくお願いします	0
@maapipi45 まあぴぴちゃん分かったよみんな仕組まれた嘘やったんやねえ？ごめんね疲れたでも、今日も元気に笑顔で頑張って٩꒰｡•◡•｡꒱۶下さいね｡^‿^ℒฺℴฺνℯฺ  Good  morning !  	5
人がすごい (@ モーリーファンタジー イオンレイクタウン店) http://4sq.com/17vtw2K 	4
そうかもしれませんね！だからドゥーチェは自信満々だったのかもしれません！ 最終章が楽しみですね！	0
おぉ！数学と社会はすぐ終わるわ☺︎ マイノートは本間にめちゃくちゃある	3
コタツまだ出してないょ でも今週末にゎ出そうかなぁ〜〜ホント寒くて  ねぇ〜可愛いでしょ ビーズクッションだから気持ちいいょ	5
フロファンのグッズかわいいのばっかでお金いくらあっても足りない	1
なんか電車止まった	2
先行発売の言葉に負けて食べてみたでも、イマイチ http://instagr.am/p/RBej8/ 	0
わ！いいこと言う！そうだよね〜そうやって無神経なこと言うこと自体虐待だよ とりあえず土曜日義実家に言うから、義母さんには報告しておく！！ぷんすか！	3
お姉さんって言えおばさん推してるわしの身にもなれたまたま見たらすずぅでした pic.twitter.com/2uaRFz8rJN	3
栄養ドリンク...	2
@baseballtatsu01  絶対楽しいじゃん  ブロードキャストなめんなよぉ~ よく覚えていてくれたな笑  また明日学校で決闘しよう！笑 ぐっどないと♪	3
@gonnosochi まじか！！ ありがとう(o^^o) 俺も調べとこう！！	0
バスの中でおかき食うんじゃねぇーー！	3
“@taremama1123: @majorinko @tuki523 @kirikiririmm   はい 借り過ぎると 見ないで 返すことに… 楽しんで見て ね どうぞ  Deajang 廃人になって下さい pic.twitter.com/DVYYfD3FQQ” かわいい	4
もやもやに変えられた	5
皆さんお早う御座います(⌒▽⌒) 作り笑い 苦笑い 愛想笑い そんな笑顔でも 笑顔は笑顔 今日も皆さん良い一日になる〜	0
@Riacyo か弱い24才からむしり取るみたいですね	1
また戻ってきた時かまちょしてやろ	3
シャトナーさん	1
おはようございますフォロバありがとうございます。素敵なご縁が結べて嬉しいです。よろしくお願いしますチケット今回は残念でしたねお茶の間アリーナ思いっきり楽しみましょう	1
ねー！ 同じ人って言われないとわからないよね	5
おはようございます。 …昨日はアレキサンドロックス聴きながら寝落ちしてました …疲れすぎですね私は それでも今日は来るので頑張っていきます。	4
変な夢見て目が覚めたけど いろいろ内容濃い過ぎた	2
おはようございます ありがとうございます 気をつけます	0
うう、気持ち悪い	4
しおちゃん、おはカープ  広島においで〜(๑ ˙˘˙)/  お隣県だけど、福岡寄りだもんね……	0
愛のこもった素敵な Birthday Messageですね ホント私たちファンからも the gazetteの皆さん産まれて 来てくれてありがとうございます	1
そろそろと起きて準備せねば〜 結局 おきてすぐ会うのに ちか氏と 妄想劇 くりひろげて おきてたっしょ  今日花粉症ひどめpic.twitter.com/k1EQpYFEu5	2
足についてる人がいっぱい！頑張ってください pic.twitter.com/9ZjpzxFSQK	3
ありがとうございますっ ひろさんも撮影頑張れぇ〜	0
@nAochunn 残念ながら間違いなくそうだよ。	1
岡山あみ、朝からキモ	2
@SportsLove402   嘘つくな。そーやって中学時代彼女0の俺にそーゆーこと言うな え？いや、普通に可愛いなーって思ってましたし。 結構いい女の子だと思ってましたよ？ 恋愛対象じゃないのは俺がでしょ？笑笑	3
さみいしこのあとチャリって考えただけで	2
(といって私が描いたわけではないんですが……笑) ジョイサウンドは何故かいつも2曲目だけ配信が同時じゃない＆遅くてぷんすこなんですがS=MとPleasure～の方ですか？！今年に入って何度かジョイさん利用しましたが入っていたので機種によって違うのかもですね…	3
今日、マタニティ＆産後ママの服扱ってるとこで、授乳服を見てるのに、『妊娠中ですか？』って店員に聞かれたから、違いますって言ったら、しまったと思ったのか、すっごい一生懸命授乳口つきの服を熱く語り出したよいや、便利なのは知ってるって	4
あいふぉん指反応してくれません	0
@kimito_n  爆笑 うん、だってきみとくん ちゅきに大甘やもん！甘すぎる！笑 頑張ってください☆〜（ゝ。∂）	3
再開して初めてゆうしのブログ見た！  あかーーーん	4
@Timmy1205Ayu @yutat1999  怖いです	5
@shibahanadaiyuz @copinig @hitoshi_333 @kanakanaimomo それって…前にしたやつ？不良品だった⁇	4
@reptiles920  うーん 似てる笑	5
@JSB_kanaooo  えっえっえっ、なんで？ TLまだ追えてないから理解してない 黒木さんがなんかした⁇	5
のりこと旅に出てきた♪(笑) やっぱ双子だな。考えてる事一緒だったさすが( *｀ω´)  のりまりはこれからもサークル頑張るぞぉ〜	3
このカットが好きなんだよなぁw で、を降らせてPC壁紙にドン ゆちょを加工ってたら、 フリーズ Σ（ﾟдﾟlll）なんでだ⁈ http://twitpic.com/73v3rl 	1
@kodai37 めんどくさいですね	5
こっそりでも通報とかできる限りは絶対する٩(๑òωó๑)۶  そうなの お兄ちゃんが約束したけど、いやになったから妹ちゃんがかわりに約束果たさなきゃいけない事になってて お兄ちゃんに謝らせるか、約束守らせるかをさせるのが普通なのに幼稚園児の妹を代理にするってなんかね…	4
おはよう 今日から12月ですね よろしくお願いします pic.twitter.com/g7KLsZAczB	0
今日は国分寺でレッスンと、地元大和のウクレレサークル♪沢山ウクレレ弾きました http://instagr.am/p/RAxnt/ 	0
あー吐きそう	2
ニキビ出来てきた。生理前やな  かけたんと付き合いたての頃ゎニキビとか 見られたくなかったから潰してたな～(笑)  次かけると会うときまでに治ってますよーに	4
ホテルくそ高かったよ まぢ出費やわヲタクに優しいホテルないのか！！！ww	2
@Cha33w  黒髮めっちゃ似合ってる あんま、喋ってないき、もっと喋りたかったな ソフトテニス～	5
@ELEACO_109  まだ2回しか会ってないのにこの愛しさww また会えること願ってます ELEACOには必ず行きますよ(｀_´)ゞ ありがとうございましたお疲れ様でした！	1
かわいいpic.twitter.com/E0pySns6mN	2
とりあえず動画探してちょい見てみますわ	4
@yamarika0418 りかー誕生日おめでとう♡これから一いっぱいあそぼーねー！串カツもあるし！！	0
思ったよ笑笑 衝撃。	5
ゼロはヤバいって	5
おもちゃん、おはよう そうなんよね 自分でもビックリだよ	0
ウンウン♡うん…うんうんうん\(//∇//)\♡  RT @yatti1017: @hoaloha_k カオリンも？一緒 もしかしたら、マシャと偶然逢う事があるかもしれないしね（笑）	0
グッズもうみんな並んでるの〜〜？バングル買えるかな……最悪タオルだけでも…	4
@REN007WXYZ  2学期のとこからも出るもん	5
@rain_maker12 シロイシくん	4
やっぱり…。バイオ、いつまで作るのか？	3
海苔が可愛い事になってますね～	5
短時間に4回も停電してる	5
日焼け止め塗るの忘れた	2
美人だよ君は 照れる愛してるぅ	2
@aya_0318 仲間やな(´･ω･`)とか言いつつたまにあほみたいに早く寝るけどwやることなさすぎて	5
@aynmai_go   ぜひっ よろしくお願いします。	0
@itsu00tera おはようさんです いっこさん 傷心のハマスタでしたそれでも この順位まだまだまだ 今日も、宜しくです 台風野郎が	1
バスこないよー！ 遅刻してまうやーばい	5
あれ？あれ？あれ？寝ぼけてますかみっちょに返事したつもりが、まゆみさんに失礼しました“@mayumax37: @forward1137 @大丈夫ですか  そーなんありがと 咳しすぎで胸痛い いまからやるわ”	4
脳死でTwitterやるのが限界なのに課題あるとか	2
わ～ありがとう	1
なぬ？ たっくんも、京都なの？？？	5
おはよ〜う テスト１日目	3
@golfbeginnercom  おはようございます＼(^o^)／ 夏休み～いいなぁ～	0
うぅ〜 寝てないから気持ち悪い からの腹も痛いし最悪 これも朝早く起きる癖付けずに 夜中まで起きてた罰ですね さて風呂入って準備すっかぁ。	2
@DownTon_Mini  こええええ ってか犬！！	4
お盆休み行けたら行こうかと考えてる	5
やっと終わった… 今から寝る。おやすみ。	2
@michikooow 私は既に、サンダルの型が付いてるでよ	5
つらいですねお大事にー	1
@rieriezie ウフフ←女子ですな～	0
@chomuuuuu お兄ちゃんビッベン好きなんだよ〜(笑)この前、家族でビッベンコン行ったし← 来ない、辛い行ける日がないっていうね…←	4
けびん。 手羽先って漢字までわかるんだ！	5
「暗に」のやつ、難しすぎじゃありませんか？	5
な、なんだって？  「台風の影響による電車運行見合わせのため出社できません」だと？  ふ、ふざけるな  デキるビジネスマンなら、昨日の夜中から出発して、徒歩で出勤だ！  今朝の交通機関規制は予測できたハズ！どうしても徒歩が嫌なら、会社横にテントを張ってもイイぞ	5
クァアアアアア朝ってなんでさみぃんだっぺ〜寒いよぉぉおおおお シトロンの温もりを想像して、クソ学校頑張ってきまふでも、さみぃ	3
先生への愛の病にかかってますぅ～～～～～～～～～～～～～～～()	2
@mocchy_0007 えっまじで  あーそういや始業式だったな     サンキュー	4
@laaav_3216 しおりありがとう アジアンビューティーとは ほど遠いけど（笑）ありがと	5
はやくおきすぎたなー(￣ー￣) ６時間なにしよー	5
@tengenzi ですね前からおかしかったんだけど新しいOS入れたら完璧にだめになっちゃったんでサポートに電話してまた修理です	1
子宮がこのごろ痛いの… ガンかな？最近の悩み( ˙ω˙ ) ガンやったら絶対に ガーンってゆってやんよ( ˙ω˙ )	4
ひぃ…	5
ゲームばかりというけれどしかたないのでは？と思います   むしろ日本人 は 働きすぎです	4
DVDが届くから、予習 って、ここ1年青海中心の生活 ジュンジェ沼どっぷり	0
数学スイスイが無い	4
かぐやＳはマジで笑う	0
数学わっかんね。 ふらぐたってるー	1
この勢いで、どんどんとフォローワー数を増やして行こうね イベントが始まるまでに目指せ！フォローワー数3桁	0
何なの もういいお強請りしても何もない。勝手にすねてろ。	3
@notxxxend  まじか 兄貴さんが私立だったけどめっちゃ楽しそうで羨ましかった…	4
おめ、凛のこと大好きかよ	2
お腹空いてご飯食べるのに 食べる時の吐き気ﾅﾝﾀﾞｺﾚ お腹は空いてるんだよwお腹はw 最近ずっとだ~ 気分悪(´Д｀|||)	4
頑張ります	2
おはよん始動早い！でも早くから少しずつやれば楽よね私も来週から☜え	0
@ArashicLove1224  私もフルで観た〜い ジャニショは来週だな仕事、早退します	0
ありがとうございます(இдஇ`。)  そうですよね！取っちゃえば関係ないんですもんね！ 大型持ってるなんてすごいです！ 教習自体はあと少しなので楽しいバイクライフのために頑張ります(இдஇ`。)	5
そして今日もステキにクリームまみれ☆ 真横と真後ろからクリーム投げてきたやつ誰や出てこいや髪の毛ギッシギシ でもハライセにいろんな人にクリーム付けたから満足ゥゥ！！！！	3
今は我慢しよ	3
鼻水でるし	1
@chongsu105 @tegangkun  爪大丈夫ですか？ からだをはったお仕事大変ですね。 いたた>_< てがんくーん、けんちゃな？ 歩行に支障は？心配	5
@akiyamayoshihir 大丈夫ですか。 お大事に! 얼른 나으세요. 	4
@chibimaru_tweet 先輩の、女性スタッフの方が、僕の後ろ姿を見て、「あっ！まるちゃんだ！」と言ってました！やっぱり、これからは、毎日まるちゃんと、一心同体で、歩きます！まるちゃんよろしくね！あー草大福が、おいしいよォ！	0
@Tsu_0828   おめでとーございます	3
いやそれな…！！！なんなら親じゃなくても理解してくれない人はめんどくさいっ言う… そうだよっっ、！！！！笑	2
なるほど確かに超特急のパフォーマンスは印象的ですよね こちらは12月の代々木が初乗車で、まだ生で見たことがないので羨ましいです！ゆきさんは代々木行きますか？	5
明日暑いんや 暑さ天敵なり。	5
@NTennis428  行くか！とか言いたいけど、時間がないな	4
